Age_of_Farmer,Annual_Income,Land_Size_Acres,Land_Location,Soil_Quality,Irrigation_Facility,Credit_Score,Existing_Loans,Requested_Loan_Amount,Loan_Purpose,Loan_Type,Land_Ownership,Loan_History,Approved_Loan_Amount
49,459932.0,3.35,Near_Village,6,borewell,510,3,201000.0,Irrigation_Setup,Long_Term,Leased,Repeat,0.0
53,230526.0,0.77,Near_City,5,borewell,470,2,61600.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,0.0
27,1067040.0,7.8,Far,5,drip,580,2,312000.0,Equipment_Purchase,Short_Term,Leased,First_Time,0.0
39,492174.0,2.94,Far,7,rainfed,740,0,117600.0,Irrigation_Setup,Long_Term,Owned,First_Time,100548.0
33,927024.0,6.57,Near_Village,8,rainfed,670,2,394200.0,Irrigation_Setup,Short_Term,Owned,First_Time,337041.0
53,163823.0,0.93,Near_Village,6,rainfed,310,3,55800.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
63,734856.0,5.02,Near_City,10,rainfed,730,0,401600.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
48,263059.0,0.97,Far,7,borewell,460,2,38800.0,Equipment_Purchase,Short_Term,Leased,First_Time,0.0
44,516763.0,3.63,Near_Village,9,borewell,530,2,217800.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
56,821923.0,6.16,Near_Village,6,canal,720,2,369600.0,Equipment_Purchase,Short_Term,Owned,Repeat,342619.2
59,468538.0,3.08,Near_Village,10,canal,740,1,184800.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,171309.6
63,1033516.0,7.54,Far,10,rainfed,790,0,301600.0,Irrigation_Setup,Long_Term,Owned,First_Time,257868.0
42,162671.0,0.54,Near_City,7,borewell,700,0,43200.0,Borewell_Installation,Long_Term,Owned,Repeat,40046.4
60,350615.0,1.92,Far,6,drip,390,3,76800.0,Equipment_Purchase,Long_Term,Owned,First_Time,0.0
32,267091.0,1.49,Far,7,borewell,420,3,59600.0,Irrigation_Setup,Long_Term,Owned,First_Time,0.0
61,934641.0,7.37,Near_Village,9,rainfed,820,1,442200.0,Seeds_Fertilizers,Long_Term,Owned,Repeat,417879.0
37,216986.0,0.97,Near_City,7,rainfed,310,3,77600.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
38,812369.0,6.04,Far,6,canal,650,3,241600.0,Irrigation_Setup,Short_Term,Owned,Repeat,0.0
64,900740.0,6.78,Near_City,9,drip,560,3,542400.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
38,320317.0,2.23,Far,6,canal,440,3,89200.0,Equipment_Purchase,Long_Term,Owned,First_Time,0.0
54,746601.0,5.13,Far,8,drip,710,1,205200.0,Equipment_Purchase,Short_Term,Leased,First_Time,0.0
59,784959.0,5.89,Far,5,rainfed,850,0,235600.0,Irrigation_Setup,Long_Term,Owned,Repeat,222642.0
65,394123.0,2.29,Near_City,6,borewell,490,3,183200.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,0.0
31,379477.0,2.41,Far,8,drip,520,3,96400.0,Crop_Cultivation,Long_Term,Owned,Repeat,0.0
60,651228.0,4.6,Near_Village,9,drip,790,1,276000.0,Borewell_Installation,Short_Term,Owned,Repeat,260820.0
56,904241.0,6.94,Far,5,rainfed,730,0,277600.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
48,686204.0,5.01,Near_Village,9,borewell,650,3,300600.0,Equipment_Purchase,Short_Term,Owned,Repeat,0.0
60,663763.0,4.9,Far,10,borewell,650,1,196000.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
35,717182.0,5.35,Near_Village,10,drip,760,0,321000.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
30,326132.0,1.5,Near_Village,9,borewell,640,1,90000.0,Seeds_Fertilizers,Short_Term,Leased,Repeat,0.0
46,887302.0,6.9,Near_Village,6,canal,570,3,414000.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,0.0
55,1064709.0,7.84,Far,7,borewell,690,2,313600.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
62,450441.0,2.53,Near_City,8,canal,540,3,202400.0,Borewell_Installation,Long_Term,Owned,Repeat,0.0
40,310865.0,1.58,Far,8,drip,610,0,63200.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
31,758302.0,5.79,Near_Village,8,rainfed,710,1,347400.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
61,460295.0,3.18,Near_Village,8,canal,680,1,190800.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
64,931223.0,7.06,Near_Village,7,canal,720,2,423600.0,Equipment_Purchase,Long_Term,Owned,Repeat,392677.2
56,896506.0,7.01,Near_City,9,canal,660,2,560800.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
26,220514.0,0.98,Far,7,canal,420,3,39200.0,Equipment_Purchase,Short_Term,Owned,Repeat,0.0
53,815531.0,6.04,Near_City,5,canal,610,2,483200.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
36,272351.0,1.72,Near_City,7,rainfed,360,3,137600.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
41,979680.0,7.28,Near_City,9,borewell,770,1,582400.0,Crop_Cultivation,Long_Term,Owned,First_Time,497952.0
33,426214.0,2.38,Far,10,drip,820,0,95200.0,Seeds_Fertilizers,Long_Term,Owned,Repeat,89964.0
65,155575.0,0.84,Far,5,rainfed,620,1,33600.0,Seeds_Fertilizers,Long_Term,Owned,Repeat,30240.0
42,703349.0,4.82,Near_City,6,borewell,850,0,385600.0,Borewell_Installation,Short_Term,Owned,Repeat,364392.0
34,1029349.0,7.55,Far,5,drip,790,1,302000.0,Seeds_Fertilizers,Long_Term,Leased,Repeat,0.0
59,424929.0,3.08,Near_City,5,borewell,790,0,246400.0,Crop_Cultivation,Short_Term,Owned,Repeat,232848.0
29,414840.0,2.48,Near_City,8,drip,740,1,198400.0,Irrigation_Setup,Long_Term,Owned,Repeat,183916.8
48,744046.0,5.61,Near_Village,10,canal,510,3,336600.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
40,619938.0,4.41,Near_Village,8,canal,620,3,264600.0,Equipment_Purchase,Short_Term,Owned,Repeat,0.0
30,941699.0,6.98,Far,8,canal,510,3,279200.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
33,972477.0,6.93,Near_City,6,drip,750,2,554400.0,Borewell_Installation,Short_Term,Owned,Repeat,513928.8
34,382939.0,2.7,Near_Village,8,drip,690,0,162000.0,Irrigation_Setup,Long_Term,Owned,First_Time,138510.0
41,876501.0,6.17,Near_Village,5,borewell,750,2,370200.0,Borewell_Installation,Short_Term,Owned,Repeat,343175.4
63,676345.0,4.73,Near_City,9,canal,510,3,378400.0,Equipment_Purchase,Long_Term,Owned,First_Time,0.0
28,1030151.0,7.6,Near_Village,9,rainfed,560,3,456000.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
54,711965.0,4.81,Far,6,drip,730,0,192400.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
64,859314.0,6.45,Near_City,5,canal,680,1,516000.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
28,350282.0,2.48,Far,6,rainfed,530,2,99200.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
50,405627.0,2.4,Near_Village,7,drip,430,3,144000.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
25,172916.0,0.53,Near_City,5,rainfed,420,3,42400.0,Equipment_Purchase,Long_Term,Owned,Repeat,0.0
49,553617.0,3.83,Far,7,rainfed,710,1,153200.0,Crop_Cultivation,Short_Term,Leased,Repeat,0.0
34,671890.0,4.83,Near_Village,9,rainfed,620,3,289800.0,Crop_Cultivation,Short_Term,Owned,Repeat,0.0
42,410656.0,2.23,Near_City,7,canal,760,0,178400.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
60,259412.0,0.92,Far,5,drip,330,3,36800.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
60,636367.0,4.5,Near_Village,6,drip,610,2,270000.0,Crop_Cultivation,Short_Term,Owned,First_Time,0.0
38,504695.0,3.17,Near_City,9,canal,590,2,253600.0,Borewell_Installation,Short_Term,Owned,First_Time,0.0
30,665203.0,4.45,Near_City,9,drip,760,1,356000.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
39,999673.0,7.81,Near_City,7,borewell,850,0,624800.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,590436.0
46,577281.0,4.26,Far,8,rainfed,760,0,170400.0,Borewell_Installation,Short_Term,Leased,Repeat,0.0
60,751362.0,5.13,Near_City,7,rainfed,820,1,410400.0,Equipment_Purchase,Long_Term,Owned,Repeat,387828.0
32,408448.0,2.89,Near_Village,10,rainfed,530,2,173400.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
64,1067932.0,7.79,Near_Village,10,borewell,730,0,467400.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
31,1079459.0,7.77,Far,10,rainfed,610,2,310800.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
56,1013715.0,7.72,Near_City,6,borewell,820,1,617600.0,Equipment_Purchase,Short_Term,Owned,Repeat,583632.0
64,590773.0,4.47,Near_Village,7,canal,660,1,268200.0,Irrigation_Setup,Short_Term,Owned,First_Time,229311.0
50,268931.0,1.81,Far,10,borewell,560,1,72400.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
42,948954.0,7.27,Near_City,8,rainfed,840,0,581600.0,Equipment_Purchase,Long_Term,Leased,Repeat,0.0
26,182155.0,0.87,Far,5,drip,360,3,34800.0,Crop_Cultivation,Short_Term,Leased,Repeat,0.0
27,661451.0,4.39,Near_Village,8,canal,650,1,263400.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
37,793410.0,5.95,Near_City,5,borewell,590,3,476000.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
57,439104.0,2.72,Near_City,10,rainfed,660,1,217600.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,186048.0
51,1042803.0,7.91,Near_Village,7,drip,710,1,474600.0,Irrigation_Setup,Short_Term,Leased,First_Time,0.0
33,794262.0,5.77,Far,6,drip,590,3,230800.0,Equipment_Purchase,Short_Term,Leased,Repeat,0.0
51,963242.0,7.3,Near_City,9,drip,690,2,584000.0,Equipment_Purchase,Short_Term,Leased,Repeat,0.0
61,445029.0,3.03,Near_City,8,drip,740,1,242400.0,Equipment_Purchase,Short_Term,Owned,Repeat,224704.8
59,976076.0,7.2,Far,8,drip,730,0,288000.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
27,864445.0,6.23,Far,5,drip,730,0,249200.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
47,573832.0,4.34,Near_City,6,borewell,710,1,347200.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
33,629412.0,4.45,Far,10,rainfed,640,2,178000.0,Irrigation_Setup,Long_Term,Owned,First_Time,152190.0
58,160969.0,0.56,Near_City,9,rainfed,610,0,44800.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
25,438802.0,2.73,Near_Village,7,rainfed,710,0,163800.0,Irrigation_Setup,Long_Term,Owned,First_Time,140049.0
28,996037.0,7.36,Near_City,9,rainfed,480,3,588800.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
54,458651.0,2.82,Far,8,rainfed,670,2,112800.0,Equipment_Purchase,Short_Term,Owned,Repeat,101520.0
38,557342.0,4.15,Near_Village,9,drip,820,0,249000.0,Equipment_Purchase,Long_Term,Owned,Repeat,235305.0
58,638833.0,4.35,Far,9,borewell,630,2,174000.0,Equipment_Purchase,Short_Term,Leased,Repeat,0.0
59,426731.0,2.47,Far,9,canal,790,0,98800.0,Borewell_Installation,Short_Term,Owned,Repeat,93366.0
58,989005.0,7.2,Near_City,7,borewell,820,1,576000.0,Irrigation_Setup,Long_Term,Owned,Repeat,544320.0
27,968144.0,7.07,Far,8,rainfed,540,3,282800.0,Irrigation_Setup,Long_Term,Owned,First_Time,0.0
60,218833.0,1.3,Near_City,7,drip,440,2,104000.0,Crop_Cultivation,Short_Term,Owned,First_Time,0.0
62,707499.0,5.04,Near_Village,6,borewell,740,1,302400.0,Borewell_Installation,Short_Term,Owned,First_Time,258552.0
41,1040589.0,7.79,Far,7,rainfed,610,2,311600.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
43,486650.0,2.98,Near_City,9,canal,630,1,238400.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
54,305834.0,2.02,Near_Village,5,rainfed,540,2,121200.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,0.0
47,261228.0,1.42,Near_City,10,canal,500,3,113600.0,Borewell_Installation,Long_Term,Owned,Repeat,0.0
49,598965.0,4.16,Near_Village,5,borewell,570,3,249600.0,Crop_Cultivation,Long_Term,Owned,Repeat,0.0
65,335211.0,2.36,Near_City,5,rainfed,690,1,188800.0,Crop_Cultivation,Short_Term,Owned,Repeat,175017.6
36,830920.0,6.27,Near_Village,10,drip,850,0,376200.0,Crop_Cultivation,Long_Term,Owned,Repeat,355509.0
47,590684.0,4.13,Far,7,borewell,530,2,165200.0,Irrigation_Setup,Long_Term,Leased,First_Time,0.0
47,653759.0,4.7,Near_Village,9,canal,480,3,282000.0,Irrigation_Setup,Short_Term,Leased,First_Time,0.0
42,618798.0,4.25,Far,9,drip,760,1,170000.0,Crop_Cultivation,Short_Term,Leased,Repeat,0.0
48,369875.0,2.37,Far,10,canal,620,2,94800.0,Seeds_Fertilizers,Long_Term,Owned,Repeat,85320.0
56,907098.0,7.05,Near_City,5,canal,820,1,564000.0,Borewell_Installation,Long_Term,Owned,Repeat,532980.0
33,618255.0,4.45,Near_City,10,drip,680,1,356000.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
53,452528.0,3.0,Far,5,drip,760,0,120000.0,Equipment_Purchase,Short_Term,Leased,Repeat,0.0
26,269618.0,1.23,Far,10,borewell,490,2,49200.0,Borewell_Installation,Long_Term,Owned,First_Time,0.0
29,741733.0,4.97,Near_Village,7,borewell,630,2,298200.0,Equipment_Purchase,Long_Term,Leased,Repeat,0.0
41,1045346.0,7.49,Far,8,drip,840,0,299600.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
44,940063.0,7.11,Near_City,5,canal,820,0,568800.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,486324.0
32,599158.0,4.33,Far,8,rainfed,530,2,173200.0,Irrigation_Setup,Short_Term,Leased,First_Time,0.0
64,720731.0,5.29,Near_Village,5,canal,820,1,317400.0,Equipment_Purchase,Short_Term,Owned,Repeat,299943.0
54,270513.0,1.27,Far,10,drip,610,0,50800.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
62,1031829.0,7.53,Near_City,9,borewell,480,3,602400.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
55,702473.0,5.28,Near_Village,7,borewell,850,1,316800.0,Borewell_Installation,Long_Term,Owned,Repeat,299376.0
43,786798.0,5.64,Near_City,7,drip,650,3,451200.0,Crop_Cultivation,Long_Term,Owned,Repeat,0.0
65,936196.0,7.38,Near_City,7,drip,620,3,590400.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,0.0
59,853655.0,6.47,Far,10,borewell,820,1,258800.0,Crop_Cultivation,Short_Term,Owned,Repeat,244566.0
45,807902.0,6.17,Near_City,6,canal,570,3,493600.0,Borewell_Installation,Long_Term,Owned,First_Time,0.0
29,323447.0,1.56,Far,7,canal,330,3,62400.0,Equipment_Purchase,Short_Term,Leased,First_Time,0.0
49,489194.0,3.36,Far,10,canal,670,2,134400.0,Borewell_Installation,Short_Term,Owned,Repeat,120960.0
62,672798.0,4.9,Near_City,10,canal,690,2,392000.0,Equipment_Purchase,Short_Term,Owned,Repeat,363384.0
41,551315.0,4.13,Near_City,9,drip,820,0,330400.0,Irrigation_Setup,Short_Term,Owned,Repeat,312228.0
37,945932.0,7.05,Far,6,borewell,510,3,282000.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
48,524743.0,3.54,Near_Village,6,drip,740,0,212400.0,Equipment_Purchase,Long_Term,Owned,First_Time,181602.0
54,735377.0,5.64,Near_Village,8,rainfed,770,1,338400.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,289332.0
51,858174.0,5.96,Near_Village,8,drip,850,1,357600.0,Irrigation_Setup,Short_Term,Owned,Repeat,337932.0
57,950261.0,7.32,Far,7,borewell,540,3,292800.0,Borewell_Installation,Short_Term,Owned,First_Time,0.0
29,304978.0,1.76,Far,7,canal,590,1,70400.0,Borewell_Installation,Short_Term,Owned,First_Time,0.0
31,453904.0,2.84,Near_City,9,borewell,820,0,227200.0,Equipment_Purchase,Long_Term,Owned,Repeat,214704.0
39,861385.0,6.2,Near_City,7,drip,610,2,496000.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
36,768779.0,5.77,Near_City,6,rainfed,590,3,461600.0,Borewell_Installation,Short_Term,Leased,Repeat,0.0
30,488306.0,3.18,Far,8,borewell,510,3,127200.0,Irrigation_Setup,Long_Term,Leased,Repeat,0.0
49,312555.0,1.77,Far,5,rainfed,440,3,70800.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
64,606372.0,4.19,Far,7,canal,700,0,167600.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
33,512773.0,3.24,Far,9,drip,680,0,129600.0,Irrigation_Setup,Short_Term,Leased,First_Time,0.0
34,645368.0,4.58,Near_City,9,drip,790,0,366400.0,Irrigation_Setup,Long_Term,Owned,First_Time,313272.0
45,584683.0,4.34,Near_Village,9,borewell,710,1,260400.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
42,726468.0,5.44,Far,5,rainfed,790,1,217600.0,Crop_Cultivation,Long_Term,Leased,Repeat,0.0
49,116907.0,0.54,Far,6,canal,450,3,21600.0,Borewell_Installation,Long_Term,Owned,Repeat,0.0
59,617301.0,4.11,Near_City,7,canal,530,3,328800.0,Equipment_Purchase,Short_Term,Leased,Repeat,0.0
45,889766.0,6.72,Near_Village,7,canal,790,1,403200.0,Irrigation_Setup,Long_Term,Leased,Repeat,0.0
29,450648.0,2.96,Near_Village,8,borewell,730,0,177600.0,Borewell_Installation,Short_Term,Leased,Repeat,0.0
65,181238.0,1.08,Near_Village,10,rainfed,530,0,64800.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
62,418955.0,2.98,Near_City,10,canal,560,2,238400.0,Equipment_Purchase,Short_Term,Owned,First_Time,0.0
58,417444.0,2.44,Near_City,7,borewell,480,3,195200.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
52,1008485.0,7.29,Near_City,10,rainfed,670,2,583200.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,498636.0
56,489214.0,3.35,Near_City,6,rainfed,400,3,268000.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
34,214501.0,1.21,Near_Village,7,canal,640,0,72600.0,Irrigation_Setup,Long_Term,Leased,Repeat,0.0
27,652036.0,4.53,Near_City,5,drip,510,3,362400.0,Borewell_Installation,Long_Term,Owned,First_Time,0.0
26,187134.0,0.59,Near_City,5,canal,440,2,47200.0,Irrigation_Setup,Long_Term,Owned,First_Time,0.0
26,602807.0,4.47,Far,8,rainfed,590,3,178800.0,Crop_Cultivation,Short_Term,Owned,Repeat,0.0
60,549497.0,3.67,Far,10,drip,580,2,146800.0,Equipment_Purchase,Short_Term,Leased,Repeat,0.0
28,583719.0,3.75,Far,7,borewell,400,3,150000.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
53,624123.0,4.36,Near_City,10,canal,790,0,348800.0,Equipment_Purchase,Short_Term,Owned,First_Time,298224.0
34,797190.0,6.01,Near_Village,8,canal,510,3,360600.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
61,783531.0,6.1,Near_Village,10,borewell,720,2,366000.0,Borewell_Installation,Long_Term,Owned,Repeat,339282.0
54,1028413.0,7.84,Near_Village,9,canal,610,2,470400.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
37,222544.0,0.98,Near_City,5,rainfed,560,0,78400.0,Seeds_Fertilizers,Short_Term,Leased,First_Time,0.0
35,600433.0,4.51,Near_Village,8,rainfed,560,3,270600.0,Borewell_Installation,Long_Term,Leased,Repeat,0.0
25,948999.0,6.77,Near_City,5,rainfed,740,1,541600.0,Equipment_Purchase,Long_Term,Owned,First_Time,463068.0
39,940557.0,6.88,Near_City,9,rainfed,510,3,550400.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
56,715012.0,5.18,Far,10,canal,560,3,207200.0,Equipment_Purchase,Short_Term,Leased,Repeat,0.0
43,958536.0,7.41,Near_Village,7,drip,570,3,444600.0,Borewell_Installation,Long_Term,Owned,First_Time,0.0
39,996876.0,7.49,Far,7,borewell,670,2,299600.0,Crop_Cultivation,Short_Term,Owned,First_Time,256158.0
61,775496.0,6.0,Near_Village,9,rainfed,640,2,360000.0,Equipment_Purchase,Short_Term,Owned,First_Time,307800.0
60,959085.0,7.32,Far,6,drip,580,2,292800.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
49,580322.0,3.66,Near_Village,10,canal,510,3,219600.0,Irrigation_Setup,Short_Term,Leased,Repeat,0.0
59,701487.0,4.92,Near_City,8,borewell,510,3,393600.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,0.0
57,639318.0,4.4,Near_City,9,rainfed,780,0,352000.0,Equipment_Purchase,Long_Term,Leased,Repeat,0.0
49,687277.0,5.0,Near_City,6,canal,650,3,400000.0,Seeds_Fertilizers,Long_Term,Owned,Repeat,0.0
64,930801.0,6.72,Far,6,canal,740,1,268800.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,229824.0
25,269608.0,1.67,Far,6,canal,530,1,66800.0,Equipment_Purchase,Long_Term,Leased,First_Time,0.0
41,429036.0,2.76,Near_Village,8,drip,710,1,165600.0,Irrigation_Setup,Long_Term,Leased,Repeat,0.0
25,980470.0,7.59,Far,6,canal,850,0,303600.0,Equipment_Purchase,Long_Term,Owned,Repeat,286902.0
41,882734.0,6.14,Near_City,6,borewell,610,2,491200.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
40,244385.0,1.27,Far,7,canal,310,3,50800.0,Borewell_Installation,Short_Term,Leased,First_Time,0.0
61,439869.0,2.75,Near_Village,9,rainfed,580,2,165000.0,Seeds_Fertilizers,Short_Term,Leased,Repeat,0.0
64,424049.0,3.0,Near_Village,8,drip,660,1,180000.0,Equipment_Purchase,Long_Term,Owned,First_Time,153900.0
43,348506.0,1.95,Near_City,7,canal,670,0,156000.0,Seeds_Fertilizers,Long_Term,Owned,First_Time,133380.0
58,943774.0,6.84,Far,7,canal,580,2,273600.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
50,1000932.0,7.56,Near_City,8,canal,690,2,604800.0,Seeds_Fertilizers,Long_Term,Leased,Repeat,0.0
43,327564.0,1.56,Far,9,rainfed,620,1,62400.0,Equipment_Purchase,Long_Term,Owned,First_Time,53352.0
54,297835.0,1.69,Near_Village,10,canal,560,1,101400.0,Equipment_Purchase,Short_Term,Leased,First_Time,0.0
61,532283.0,3.4,Near_City,8,canal,710,0,272000.0,Crop_Cultivation,Short_Term,Owned,First_Time,232560.0
32,231354.0,1.32,Near_Village,6,drip,370,3,79200.0,Irrigation_Setup,Short_Term,Owned,First_Time,0.0
31,435799.0,2.99,Near_Village,6,rainfed,710,1,179400.0,Equipment_Purchase,Long_Term,Leased,Repeat,0.0
54,383525.0,2.6,Near_City,10,drip,690,0,208000.0,Irrigation_Setup,Short_Term,Owned,First_Time,177840.0
31,527554.0,3.22,Far,7,canal,630,1,128800.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
41,266978.0,1.71,Near_Village,9,drip,440,3,102600.0,Crop_Cultivation,Short_Term,Leased,Repeat,0.0
35,419066.0,2.43,Near_Village,8,borewell,740,0,145800.0,Crop_Cultivation,Short_Term,Owned,First_Time,124659.0
42,928078.0,7.04,Near_Village,9,canal,820,0,422400.0,Crop_Cultivation,Long_Term,Owned,First_Time,361152.0
50,136182.0,0.62,Far,5,borewell,650,1,24800.0,Crop_Cultivation,Long_Term,Owned,Repeat,22320.0
39,513358.0,3.62,Near_City,5,rainfed,590,2,289600.0,Irrigation_Setup,Short_Term,Owned,First_Time,0.0
58,770600.0,5.59,Far,5,drip,730,0,223600.0,Borewell_Installation,Long_Term,Leased,First_Time,0.0
55,304923.0,1.36,Far,10,borewell,620,1,54400.0,Seeds_Fertilizers,Short_Term,Owned,First_Time,46512.0
39,818340.0,6.31,Far,7,canal,710,1,252400.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
35,669494.0,4.35,Far,9,borewell,580,2,174000.0,Crop_Cultivation,Long_Term,Leased,First_Time,0.0
51,411195.0,3.0,Far,5,rainfed,820,0,120000.0,Seeds_Fertilizers,Short_Term,Owned,Repeat,113400.0
63,218211.0,0.96,Far,5,drip,420,3,38400.0,Irrigation_Setup,Long_Term,Owned,Repeat,0.0
34,411315.0,2.39,Near_Village,7,rainfed,680,0,143400.0,Crop_Cultivation,Short_Term,Leased,First_Time,0.0
57,478880.0,3.22,Near_Village,9,canal,740,1,193200.0,Irrigation_Setup,Long_Term,Owned,Repeat,179096.4
47,645196.0,4.43,Near_City,7,rainfed,680,1,354400.0,Seeds_Fertilizers,Long_Term,Leased,First_Time,0.0
42,845599.0,6.27,Near_Village,10,drip,840,0,376200.0,Irrigation_Setup,Long_Term,Leased,Repeat,0.0
53,888429.0,6.82,Near_City,7,drip,820,0,545600.0,Irrigation_Setup,Long_Term,Owned,First_Time,466488.0
42,175369.0,0.75,Far,6,borewell,550,2,30000.0,Borewell_Installation,Long_Term,Owned,Repeat,0.0
46,693165.0,4.98,Far,8,rainfed,540,3,199200.0,Crop_Cultivation,Long_Term,Owned,First_Time,0.0
32,685656.0,4.91,Far,5,canal,620,3,196400.0,Crop_Cultivation,Long_Term,Owned,Repeat,0.0
57,239849.0,1.21,Far,8,borewell,560,1,48400.0,Equipment_Purchase,Short_Term,Leased,Repeat,0.0
38,668830.0,4.34,Far,5,canal,640,2,173600.0,Borewell_Installation,Short_Term,Owned,First_Time,148428.0
